L [m],Gamma soil kN/m3],phi soil [degree],Surcharge [kN/m],Concrete cost,Pile Diameter (X1) [m]
4,19,34,0,125,0.236
5,19,34,0,125,0.376
6,19,34,0,125,0.514
7,19,34,0,125,0.651
8,19,34,0,125,0.824
9,19,34,0,125,1.007
10,19,34,0,125,1.187
11,19,34,0,125,1.386
12,19,34,0,125,1.593
3,20,34,0,125,0.2
4,20,34,0,125,0.245
5,20,34,0,125,0.391
6,20,34,0,125,0.525
7,20,34,0,125,0.683
8,20,34,0,125,0.855
9,20,34,0,125,1.035
10,20,34,0,125,1.222
11,20,34,0,125,1.431
12,20,34,0,125,1.633
3,14,35,0,125,0.2
4,14,35,0,125,0.2
5,14,35,0,125,0.302
6,14,35,0,125,0.418
7,14,35,0,125,0.548
8,14,35,0,125,0.68
9,14,35,0,125,0.821
10,14,35,0,125,0.976
11,14,35,0,125,1.138
12,14,35,0,125,1.307
3,15,35,0,125,0.2
4,15,35,0,125,0.2
5,15,35,0,125,0.319
6,15,35,0,125,0.438
7,15,35,0,125,0.57
8,15,35,0,125,0.705
9,15,35,0,125,0.861
10,15,35,0,125,1.016
11,15,35,0,125,1.185
12,15,35,0,125,1.359
3,16,35,0,125,0.2
4,16,35,0,125,0.2
5,16,35,0,125,0.335
6,16,35,0,125,0.457
7,16,35,0,125,0.592
8,16,35,0,125,0.733
9,16,35,0,125,0.884
10,16,35,0,125,1.054
11,16,35,0,125,1.224
12,16,35,0,125,1.41
3,17,35,0,125,0.2
4,17,35,0,125,0.209
5,17,35,0,125,0.343
6,17,35,0,125,0.475
7,17,35,0,125,0.609
8,17,35,0,125,0.76
9,17,35,0,125,0.908
10,17,35,0,125,1.082
11,17,35,0,125,1.27
12,17,35,0,125,1.456
3,18,35,0,125,0.2
4,18,35,0,125,0.218
5,18,35,0,125,0.358
6,18,35,0,125,0.488
7,18,35,0,125,0.625
8,18,35,0,125,0.781
9,18,35,0,125,0.946
10,18,35,0,125,1.12
11,18,35,0,125,1.314
12,18,35,0,125,1.505
3,19,35,0,125,0.2
4,19,35,0,125,0.227
5,19,35,0,125,0.364
6,19,35,0,125,0.505
7,19,35,0,125,0.646
8,19,35,0,125,0.792
9,19,35,0,125,0.977
10,19,35,0,125,1.156
11,19,35,0,125,1.356
12,19,35,0,125,1.55
3,20,35,0,125,0.2
4,20,35,0,125,0.237
5,20,35,0,125,0.378
6,20,35,0,125,0.518
7,20,35,0,125,0.657
8,20,35,0,125,0.831
9,20,35,0,125,1.005
10,20,35,0,125,1.196
11,20,35,0,125,1.395
12,20,35,0,125,1.599
3,14,36,0,125,0.2
4,14,36,0,125,0.2
5,14,36,0,125,0.293
6,14,36,0,125,0.414
7,14,36,0,125,0.534
8,14,36,0,125,0.656
9,14,36,0,125,0.792
10,14,36,0,125,0.958
11,14,36,0,125,1.116
12,14,36,0,125,1.274
3,15,36,0,125,0.2
4,15,36,0,125,0.2
5,15,36,0,125,0.309
6,15,36,0,125,0.427
7,15,36,0,125,0.558
8,15,36,0,125,0.694
9,15,36,0,125,0.839
10,15,36,0,125,0.99
11,15,36,0,125,1.157
12,15,36,0,125,1.324
3,16,36,0,125,0.2
4,16,36,0,125,0.2
5,16,36,0,125,0.324
6,16,36,0,125,0.446
7,16,36,0,125,0.57
8,16,36,0,125,0.718
9,16,36,0,125,0.858
10,16,36,0,125,1.025
11,16,36,0,125,1.198
12,16,36,0,125,1.374
3,17,36,0,125,0.2
4,17,36,0,125,0.202
5,17,36,0,125,0.339
6,17,36,0,125,0.459
7,17,36,0,125,0.596
8,17,36,0,125,0.743
9,17,36,0,125,0.897
10,17,36,0,125,1.055
11,17,36,0,125,1.239
12,17,36,0,125,1.427
3,18,36,0,125,0.2
4,18,36,0,125,0.201
5,18,36,0,125,0.347
6,18,36,0,125,0.477
7,18,36,0,125,0.616
8,18,36,0,125,0.752
9,18,36,0,125,0.921
10,18,36,0,125,1.097
11,18,36,0,125,1.276
12,18,36,0,125,1.47
3,19,36,0,125,0.2
4,19,36,0,125,0.22
5,19,36,0,125,0.361
6,19,36,0,125,0.488
7,19,36,0,125,0.631
8,19,36,0,125,0.792
9,19,36,0,125,0.956
10,19,36,0,125,1.132
11,19,36,0,125,1.326
12,19,36,0,125,1.515
3,20,36,0,125,0.2
4,20,36,0,125,0.229
5,20,36,0,125,0.366
6,20,36,0,125,0.506
7,20,36,0,125,0.65
8,20,36,0,125,0.798
9,20,36,0,125,0.988
10,20,36,0,125,1.165
11,20,36,0,125,1.359
12,20,36,0,125,1.565
3,14,37,0,125,0.2
4,14,37,0,125,0.2
5,14,37,0,125,0.283
6,14,37,0,125,0.4
7,14,37,0,125,0.523
8,14,37,0,125,0.65
9,14,37,0,125,0.792
10,14,37,0,125,0.934
11,14,37,0,125,1.086
12,14,37,0,125,1.251
3,15,37,0,125,0.2
4,15,37,0,125,0.2
5,15,37,0,125,0.299
6,15,37,0,125,0.422
7,15,37,0,125,0.541
8,15,37,0,125,0.671
9,15,37,0,125,0.809
10,15,37,0,125,0.963
11,15,37,0,125,1.125
12,15,37,0,125,1.295
3,16,37,0,125,0.2
4,16,37,0,125,0.2
5,16,37,0,125,0.315
6,16,37,0,125,0.435
7,16,37,0,125,0.565
8,16,37,0,125,0.693
9,16,37,0,125,0.85
10,16,37,0,125,1.007
11,16,37,0,125,1.168
12,16,37,0,125,1.339
3,17,37,0,125,0.2
4,17,37,0,125,0.2
5,17,37,0,125,0.33
6,17,37,0,125,0.452
7,17,37,0,125,0.578
8,17,37,0,125,0.716
9,17,37,0,125,0.871
10,17,37,0,125,1.038
11,17,37,0,125,1.208
12,17,37,0,125,1.392
3,18,37,0,125,0.2
4,18,37,0,125,0.204
5,18,37,0,125,0.343
6,18,37,0,125,0.464
7,18,37,0,125,0.6
8,18,37,0,125,0.742
9,18,37,0,125,0.885
10,18,37,0,125,1.069
11,18,37,0,125,1.25
12,18,37,0,125,1.439
3,19,37,0,125,0.2
4,19,37,0,125,0.213
5,19,37,0,125,0.349
6,19,37,0,125,0.479
7,19,37,0,125,0.619
8,19,37,0,125,0.759
9,19,37,0,125,0.93
10,19,37,0,125,1.108
11,19,37,0,125,1.289
12,19,37,0,125,1.484
3,20,37,0,125,0.2
4,20,37,0,125,0.221
5,20,37,0,125,0.363
6,20,37,0,125,0.491
7,20,37,0,125,0.634
8,20,37,0,125,0.796
9,20,37,0,125,0.945
10,20,37,0,125,1.14
11,20,37,0,125,1.323
12,20,37,0,125,1.527
3,14,38,0,125,0.2
4,14,38,0,125,0.2
5,14,38,0,125,0.273
6,14,38,0,125,0.396
7,14,38,0,125,0.507
8,14,38,0,125,0.634
9,14,38,0,125,0.761
10,14,38,0,125,0.901
11,14,38,0,125,1.065
12,14,38,0,125,1.224
3,15,38,0,125,0.2
4,15,38,0,125,0.2
5,15,38,0,125,0.289
6,15,38,0,125,0.408
7,15,38,0,125,0.526
8,15,38,0,125,0.658
9,15,38,0,125,0.78
10,15,38,0,125,0.943
11,15,38,0,125,1.104
12,15,38,0,125,1.268
3,16,38,0,125,0.2
4,16,38,0,125,0.2
5,16,38,0,125,0.303
6,16,38,0,125,0.419
7,16,38,0,125,0.55
8,16,38,0,125,0.681
9,16,38,0,125,0.823
10,16,38,0,125,0.978
11,16,38,0,125,1.14
12,16,38,0,125,1.311
3,17,38,0,125,0.2
4,17,38,0,125,0.2
5,17,38,0,125,0.319
6,17,38,0,125,0.44
7,17,38,0,125,0.567
8,17,38,0,125,0.702
9,17,38,0,125,0.839
10,17,38,0,125,1.011
11,17,38,0,125,1.18
12,17,38,0,125,1.359
3,18,38,0,125,0.2
4,18,38,0,125,0.2
5,18,38,0,125,0.333
6,18,38,0,125,0.452
7,18,38,0,125,0.584
8,18,38,0,125,0.725
9,18,38,0,125,0.88
10,18,38,0,125,1.042
11,18,38,0,125,1.22
12,18,38,0,125,1.393
3,19,38,0,125,0.2
4,19,38,0,125,0.2
5,19,38,0,125,0.337
6,19,38,0,125,0.464
7,19,38,0,125,0.605
8,19,38,0,125,0.748
9,19,38,0,125,0.893
10,19,38,0,125,1.08
11,19,38,0,125,1.258
12,19,38,0,125,1.43
3,20,38,0,125,0.2
4,20,38,0,125,0.203
5,20,38,0,125,0.351
6,20,38,0,125,0.482
7,20,38,0,125,0.622
8,20,38,0,125,0.764
9,20,38,0,125,0.924
10,20,38,0,125,1.11
11,20,38,0,125,1.297
12,20,38,0,125,1.487
3,14,27,5,125,0.2
4,14,27,5,125,0.279
5,14,27,5,125,0.42
6,14,27,5,125,0.559
7,14,27,5,125,0.708
8,14,27,5,125,0.871
9,14,27,5,125,1.056
10,14,27,5,125,1.242
11,14,27,5,125,1.422
12,14,27,5,125,1.645
3,15,27,5,125,0.2
4,15,27,5,125,0.291
5,15,27,5,125,0.428
6,15,27,5,125,0.57
7,15,27,5,125,0.738
8,15,27,5,125,0.892
9,15,27,5,125,1.091
10,15,27,5,125,1.279
11,15,27,5,125,1.479
12,15,27,5,125,1.695
3,16,27,5,125,0.2
4,16,27,5,125,0.303
5,16,27,5,125,0.445
6,16,27,5,125,0.596
7,16,27,5,125,0.746
8,16,27,5,125,0.929
9,16,27,5,125,1.125
10,16,27,5,125,1.331
11,16,27,5,125,1.545
12,16,27,5,125,1.765
3,17,27,5,125,0.2
4,17,27,5,125,0.314
5,17,27,5,125,0.46
6,17,27,5,125,0.616
7,17,27,5,125,0.789
8,17,27,5,125,0.962
9,17,27,5,125,1.164
10,17,27,5,125,1.372
11,17,27,5,125,1.586
3,18,27,5,125,0.2
4,18,27,5,125,0.326
5,18,27,5,125,0.472
6,18,27,5,125,0.631
7,18,27,5,125,0.793
8,18,27,5,125,1
9,18,27,5,125,1.197
10,18,27,5,125,1.42
11,18,27,5,125,1.64
3,19,27,5,125,0.2
4,19,27,5,125,0.339
5,19,27,5,125,0.485
6,19,27,5,125,0.65
7,19,27,5,125,0.831
8,19,27,5,125,1.027
9,19,27,5,125,1.236
10,19,27,5,125,1.454
11,19,27,5,125,1.697
3,20,27,5,125,0.2
4,20,27,5,125,0.341
5,20,27,5,125,0.501
6,20,27,5,125,0.659
7,20,27,5,125,0.838
8,20,27,5,125,1.045
9,20,27,5,125,1.272
10,20,27,5,125,1.489
11,20,27,5,125,1.742
3,14,28,5,125,0.2
4,14,28,5,125,0.271
5,14,28,5,125,0.406
6,14,28,5,125,0.543
7,14,28,5,125,0.697
8,14,28,5,125,0.86
9,14,28,5,125,1.029
10,14,28,5,125,1.216
11,14,28,5,125,1.405
12,14,28,5,125,1.591
3,15,28,5,125,0.2
4,15,28,5,125,0.282
5,15,28,5,125,0.416
6,15,28,5,125,0.565
7,15,28,5,125,0.709
8,15,28,5,125,0.883
9,15,28,5,125,1.063
10,15,28,5,125,1.254
11,15,28,5,125,1.455
12,15,28,5,125,1.657
3,16,28,5,125,0.2
4,16,28,5,125,0.294
5,16,28,5,125,0.434
6,16,28,5,125,0.579
7,16,28,5,125,0.747
8,16,28,5,125,0.909
9,16,28,5,125,1.106
10,16,28,5,125,1.303
11,16,28,5,125,1.507
12,16,28,5,125,1.724
3,17,28,5,125,0.2
4,17,28,5,125,0.305
5,17,28,5,125,0.449
6,17,28,5,125,0.601
7,17,28,5,125,0.756
8,17,28,5,125,0.944
9,17,28,5,125,1.138
10,17,28,5,125,1.34
11,17,28,5,125,1.557
3,18,28,5,125,0.2
4,18,28,5,125,0.316
5,18,28,5,125,0.456
6,18,28,5,125,0.62
7,18,28,5,125,0.795
8,18,28,5,125,0.972
9,18,28,5,125,1.162
10,18,28,5,125,1.384
11,18,28,5,125,1.608
3,19,28,5,125,0.2
4,19,28,5,125,0.328
5,19,28,5,125,0.475
6,19,28,5,125,0.637
7,19,28,5,125,0.801
8,19,28,5,125,0.999
9,19,28,5,125,1.208
10,19,28,5,125,1.421
11,19,28,5,125,1.63
3,20,28,5,125,0.2
4,20,28,5,125,0.34
5,20,28,5,125,0.488
6,20,28,5,125,0.654
7,20,28,5,125,0.837
8,20,28,5,125,1.034
9,20,28,5,125,1.245
10,20,28,5,125,1.465
11,20,28,5,125,1.676
3,14,29,5,125,0.2
4,14,29,5,125,0.263
5,14,29,5,125,0.394
6,14,29,5,125,0.531
7,14,29,5,125,0.673
8,14,29,5,125,0.838
9,14,29,5,125,1.002
10,14,29,5,125,1.181
11,14,29,5,125,1.373
12,14,29,5,125,1.561
3,15,29,5,125,0.2
4,15,29,5,125,0.273
5,15,29,5,125,0.412
6,15,29,5,125,0.552
7,15,29,5,125,0.695
8,15,29,5,125,0.857
9,15,29,5,125,1.04
10,15,29,5,125,1.229
11,15,29,5,125,1.423
12,15,29,5,125,1.63
3,16,29,5,125,0.2
4,16,29,5,125,0.284
5,16,29,5,125,0.421
6,16,29,5,125,0.569
7,16,29,5,125,0.721
8,16,29,5,125,0.9
9,16,29,5,125,1.082
10,16,29,5,125,1.273
11,16,29,5,125,1.476
12,16,29,5,125,1.691
3,17,29,5,125,0.2
4,17,29,5,125,0.296
5,17,29,5,125,0.437
6,17,29,5,125,0.586
7,17,29,5,125,0.747
8,17,29,5,125,0.92
9,17,29,5,125,1.117
10,17,29,5,125,1.316
11,17,29,5,125,1.527
12,17,29,5,125,1.725
3,18,29,5,125,0.2
4,18,29,5,125,0.307
5,18,29,5,125,0.448
6,18,29,5,125,0.606
7,18,29,5,125,0.764
8,18,29,5,125,0.954
9,18,29,5,125,1.152
10,18,29,5,125,1.357
11,18,29,5,125,1.557
3,19,29,5,125,0.2
4,19,29,5,125,0.317
5,19,29,5,125,0.458
6,19,29,5,125,0.613
7,19,29,5,125,0.77
8,19,29,5,125,0.985
9,19,29,5,125,1.184
10,19,29,5,125,1.395
11,19,29,5,125,1.595
3,20,29,5,125,0.2
4,20,29,5,125,0.328
5,20,29,5,125,0.478
6,20,29,5,125,0.639
7,20,29,5,125,0.806
8,20,29,5,125,1.006
9,20,29,5,125,1.217
10,20,29,5,125,1.433
11,20,29,5,125,1.646
3,14,30,5,125,0.2
4,14,30,5,125,0.254
5,14,30,5,125,0.392
6,14,30,5,125,0.524
7,14,30,5,125,0.664
8,14,30,5,125,0.807
9,14,30,5,125,0.988
10,14,30,5,125,1.153
11,14,30,5,125,1.342
12,14,30,5,125,1.537
3,15,30,5,125,0.2
4,15,30,5,125,0.265
5,15,30,5,125,0.4
6,15,30,5,125,0.539
7,15,30,5,125,0.686
8,15,30,5,125,0.85
9,15,30,5,125,1.012
10,15,30,5,125,1.196
11,15,30,5,125,1.396
12,15,30,5,125,1.598
3,16,30,5,125,0.2
4,16,30,5,125,0.276
5,16,30,5,125,0.416
6,16,30,5,125,0.557
7,16,30,5,125,0.707
8,16,30,5,125,0.873
9,16,30,5,125,1.058
10,16,30,5,125,1.245
11,16,30,5,125,1.427
12,16,30,5,125,1.654
3,17,30,5,125,0.2
4,17,30,5,125,0.287
5,17,30,5,125,0.424
6,17,30,5,125,0.565
7,17,30,5,125,0.731
8,17,30,5,125,0.887
9,17,30,5,125,1.086
10,17,30,5,125,1.281
11,17,30,5,125,1.491
12,17,30,5,125,1.686
3,18,30,5,125,0.2
4,18,30,5,125,0.298
5,18,30,5,125,0.44
6,18,30,5,125,0.592
7,18,30,5,125,0.756
8,18,30,5,125,0.936
9,18,30,5,125,1.113
10,18,30,5,125,1.319
11,18,30,5,125,1.531
12,18,30,5,125,1.744
3,19,30,5,125,0.2
4,19,30,5,125,0.308
5,19,30,5,125,0.45
6,19,30,5,125,0.605
7,19,30,5,125,0.771
8,19,30,5,125,0.947
9,19,30,5,125,1.157
10,19,30,5,125,1.363
11,19,30,5,125,1.572
3,20,30,5,125,0.2
4,20,30,5,125,0.32
5,20,30,5,125,0.46
6,20,30,5,125,0.616
7,20,30,5,125,0.775
8,20,30,5,125,0.988
9,20,30,5,125,1.181
10,20,30,5,125,1.392
11,20,30,5,125,1.608
3,14,31,5,125,0.2
4,14,31,5,125,0.246
5,14,31,5,125,0.379
6,14,31,5,125,0.507
7,14,31,5,125,0.647
8,14,31,5,125,0.803
9,14,31,5,125,0.947
10,14,31,5,125,1.131
11,14,31,5,125,1.317
12,14,31,5,125,1.498
3,15,31,5,125,0.2
4,15,31,5,125,0.256
5,15,31,5,125,0.396
6,15,31,5,125,0.528
7,15,31,5,125,0.662
8,15,31,5,125,0.823
9,15,31,5,125,0.995
10,15,31,5,125,1.177
11,15,31,5,125,1.363
12,15,31,5,125,1.559
3,16,31,5,125,0.2
4,16,31,5,125,0.268
5,16,31,5,125,0.403
6,16,31,5,125,0.541
7,16,31,5,125,0.696
8,16,31,5,125,0.838
9,16,31,5,125,1.03
10,16,31,5,125,1.218
11,16,31,5,125,1.408
12,16,31,5,125,1.593
3,17,31,5,125,0.2
4,17,31,5,125,0.278
5,17,31,5,125,0.42
6,17,31,5,125,0.56
7,17,31,5,125,0.716
8,17,31,5,125,0.877
9,17,31,5,125,1.056
10,17,31,5,125,1.258
11,17,31,5,125,1.449
12,17,31,5,125,1.651
3,18,31,5,125,0.2
4,18,31,5,125,0.288
5,18,31,5,125,0.427
6,18,31,5,125,0.571
7,18,31,5,125,0.74
8,18,31,5,125,0.896
9,18,31,5,125,1.098
10,18,31,5,125,1.296
11,18,31,5,125,1.492
12,18,31,5,125,1.71
3,19,31,5,125,0.2
4,19,31,5,125,0.299
5,19,31,5,125,0.44
6,19,31,5,125,0.592
7,19,31,5,125,0.761
8,19,31,5,125,0.927
9,19,31,5,125,1.123
10,19,31,5,125,1.33
11,19,31,5,125,1.544
12,19,31,5,125,1.761
3,20,31,5,125,0.2
4,20,31,5,125,0.309
5,20,31,5,125,0.452
6,20,31,5,125,0.608
7,20,31,5,125,0.775
8,20,31,5,125,0.955
9,20,31,5,125,1.152
10,20,31,5,125,1.36
11,20,31,5,125,1.583
3,14,32,5,125,0.2
4,14,32,5,125,0.239
5,14,32,5,125,0.368
6,14,32,5,125,0.499
7,14,32,5,125,0.634
8,14,32,5,125,0.779
9,14,32,5,125,0.94
10,14,32,5,125,1.105
11,14,32,5,125,1.281
12,14,32,5,125,1.467
3,15,32,5,125,0.2
4,15,32,5,125,0.249
5,15,32,5,125,0.384
6,15,32,5,125,0.514
7,15,32,5,125,0.656
8,15,32,5,125,0.794
9,15,32,5,125,0.966
10,15,32,5,125,1.15
11,15,32,5,125,1.331
12,15,32,5,125,1.526
3,16,32,5,125,0.2
4,16,32,5,125,0.26
5,16,32,5,125,0.39
6,16,32,5,125,0.528
7,16,32,5,125,0.671
8,16,32,5,125,0.837
9,16,32,5,125,1.002
10,16,32,5,125,1.183
11,16,32,5,125,1.375
12,16,32,5,125,1.566
3,17,32,5,125,0.2
4,17,32,5,125,0.269
5,17,32,5,125,0.407
6,17,32,5,125,0.546
7,17,32,5,125,0.689
8,17,32,5,125,0.849
9,17,32,5,125,1.041
10,17,32,5,125,1.222
11,17,32,5,125,1.422
12,17,32,5,125,1.615
3,18,32,5,125,0.2
4,18,32,5,125,0.279
5,18,32,5,125,0.423
6,18,32,5,125,0.565
7,18,32,5,125,0.709
8,18,32,5,125,0.888
9,18,32,5,125,1.068
10,18,32,5,125,1.263
11,18,32,5,125,1.466
12,18,32,5,125,1.676
3,19,32,5,125,0.2
4,19,32,5,125,0.29
5,19,32,5,125,0.428
6,19,32,5,125,0.574
7,19,32,5,125,0.742
8,19,32,5,125,0.903
9,19,32,5,125,1.103
10,19,32,5,125,1.293
11,19,32,5,125,1.5
12,19,32,5,125,1.722
3,20,32,5,125,0.2
4,20,32,5,125,0.299
5,20,32,5,125,0.441
6,20,32,5,125,0.594
7,20,32,5,125,0.746
8,20,32,5,125,0.932
9,20,32,5,125,1.131
10,20,32,5,125,1.339
11,20,32,5,125,1.545
12,20,32,5,125,1.772
3,14,33,5,125,0.2
4,14,33,5,125,0.231
5,14,33,5,125,0.366
6,14,33,5,125,0.486
7,14,33,5,125,0.623
8,14,33,5,125,0.753
9,14,33,5,125,0.909
10,14,33,5,125,1.074
11,14,33,5,125,1.258
12,14,33,5,125,1.438
3,15,33,5,125,0.2
4,15,33,5,125,0.241
5,15,33,5,125,0.372
6,15,33,5,125,0.506
7,15,33,5,125,0.643
8,15,33,5,125,0.794
9,15,33,5,125,0.947
10,15,33,5,125,1.111
11,15,33,5,125,1.294
12,15,33,5,125,1.49
3,16,33,5,125,0.2
4,16,33,5,125,0.251
5,16,33,5,125,0.388
6,16,33,5,125,0.52
7,16,33,5,125,0.648
8,16,33,5,125,0.804
9,16,33,5,125,0.986
10,16,33,5,125,1.153
11,16,33,5,125,1.342
12,16,33,5,125,1.538
3,17,33,5,125,0.2
4,17,33,5,125,0.261
5,17,33,5,125,0.394
6,17,33,5,125,0.532
7,17,33,5,125,0.678
8,17,33,5,125,0.845
9,17,33,5,125,1.015
10,17,33,5,125,1.198
11,17,33,5,125,1.39
12,17,33,5,125,1.587
3,18,33,5,125,0.2
4,18,33,5,125,0.27
5,18,33,5,125,0.41
6,18,33,5,125,0.55
7,18,33,5,125,0.695
8,18,33,5,125,0.858
9,18,33,5,125,1.026
10,18,33,5,125,1.235
11,18,33,5,125,1.431
12,18,33,5,125,1.637
3,19,33,5,125,0.2
4,19,33,5,125,0.28
5,19,33,5,125,0.415
6,19,33,5,125,0.567
7,19,33,5,125,0.714
8,19,33,5,125,0.893
9,19,33,5,125,1.077
10,19,33,5,125,1.27
11,19,33,5,125,1.473
12,19,33,5,125,1.69
3,20,33,5,125,0.2
4,20,33,5,125,0.29
5,20,33,5,125,0.429
6,20,33,5,125,0.576
7,20,33,5,125,0.746
8,20,33,5,125,0.909
9,20,33,5,125,1.103
10,20,33,5,125,1.301
11,20,33,5,125,1.515
12,20,33,5,125,1.74
3,14,34,5,125,0.2
4,14,34,5,125,0.224
5,14,34,5,125,0.354
6,14,34,5,125,0.476
7,14,34,5,125,0.609
8,14,34,5,125,0.745
9,14,34,5,125,0.9
10,14,34,5,125,1.046
11,14,34,5,125,1.22
12,14,34,5,125,1.396
3,15,34,5,125,0.2
4,15,34,5,125,0.233
5,15,34,5,125,0.37
6,15,34,5,125,0.49
7,15,34,5,125,0.621
8,15,34,5,125,0.766
9,15,34,5,125,0.925
10,15,34,5,125,1.094
11,15,34,5,125,1.269
12,15,34,5,125,1.446
3,16,34,5,125,0.2
4,16,34,5,125,0.242
5,16,34,5,125,0.375
6,16,34,5,125,0.503
7,16,34,5,125,0.643
8,16,34,5,125,0.799
9,16,34,5,125,0.946
10,16,34,5,125,1.129
11,16,34,5,125,1.316
12,16,34,5,125,1.498
3,17,34,5,125,0.2
4,17,34,5,125,0.252
5,17,34,5,125,0.391
6,17,34,5,125,0.522
7,17,34,5,125,0.667
8,17,34,5,125,0.814
9,17,34,5,125,0.995
10,17,34,5,125,1.167
11,17,34,5,125,1.359
12,17,34,5,125,1.547
3,18,34,5,125,0.2
4,18,34,5,125,0.261
5,18,34,5,125,0.396
6,18,34,5,125,0.536
7,18,34,5,125,0.684
8,18,34,5,125,0.85
9,18,34,5,125,1.014
10,18,34,5,125,1.2
11,18,34,5,125,1.389
12,18,34,5,125,1.604
3,19,34,5,125,0.2
4,19,34,5,125,0.271
5,19,34,5,125,0.41
6,19,34,5,125,0.552
7,19,34,5,125,0.701
8,19,34,5,125,0.864
9,19,34,5,125,1.052
10,19,34,5,125,1.239
11,19,34,5,125,1.421
12,19,34,5,125,1.621
3,20,34,5,125,0.2
4,20,34,5,125,0.28
5,20,34,5,125,0.416
6,20,34,5,125,0.565
7,20,34,5,125,0.717
8,20,34,5,125,0.899
9,20,34,5,125,1.082
10,20,34,5,125,1.276
11,20,34,5,125,1.481
12,20,34,5,125,1.697
3,14,35,5,125,0.2
4,14,35,5,125,0.216
5,14,35,5,125,0.342
6,14,35,5,125,0.46
7,14,35,5,125,0.592
8,14,35,5,125,0.727
9,14,35,5,125,0.874
10,14,35,5,125,1.034
11,14,35,5,125,1.198
12,14,35,5,125,1.362
3,15,35,5,125,0.2
4,15,35,5,125,0.226
5,15,35,5,125,0.358
6,15,35,5,125,0.481
7,15,35,5,125,0.613
8,15,35,5,125,0.756
9,15,35,5,125,0.892
10,15,35,5,125,1.065
11,15,35,5,125,1.239
12,15,35,5,125,1.417
3,16,35,5,125,0.2
4,16,35,5,125,0.235
5,16,35,5,125,0.364
6,16,35,5,125,0.495
7,16,35,5,125,0.629
8,16,35,5,125,0.775
9,16,35,5,125,0.936
10,16,35,5,125,1.107
11,16,35,5,125,1.278
12,16,35,5,125,1.47
3,17,35,5,125,0.2
4,17,35,5,125,0.244
5,17,35,5,125,0.378
6,17,35,5,125,0.507
7,17,35,5,125,0.648
8,17,35,5,125,0.784
9,17,35,5,125,0.955
10,17,35,5,125,1.138
11,17,35,5,125,1.318
12,17,35,5,125,1.519
3,18,35,5,125,0.2
4,18,35,5,125,0.253
5,18,35,5,125,0.392
6,18,35,5,125,0.525
7,18,35,5,125,0.671
8,18,35,5,125,0.821
9,18,35,5,125,0.995
10,18,35,5,125,1.173
11,18,35,5,125,1.367
12,18,35,5,125,1.566
3,19,35,5,125,0.2
4,19,35,5,125,0.263
5,19,35,5,125,0.397
6,19,35,5,125,0.538
7,19,35,5,125,0.689
8,19,35,5,125,0.831
9,19,35,5,125,1.021
10,19,35,5,125,1.209
11,19,35,5,125,1.4
12,19,35,5,125,1.611
3,20,35,5,125,0.2
4,20,35,5,125,0.272
5,20,35,5,125,0.411
6,20,35,5,125,0.554
7,20,35,5,125,0.702
8,20,35,5,125,0.868
9,20,35,5,125,1.04
10,20,35,5,125,1.245
11,20,35,5,125,1.429
12,20,35,5,125,1.628
3,14,36,5,125,0.2
4,14,36,5,125,0.209
5,14,36,5,125,0.34
6,14,36,5,125,0.452
7,14,36,5,125,0.574
8,14,36,5,125,0.713
9,14,36,5,125,0.861
10,14,36,5,125,1.007
11,14,36,5,125,1.17
12,14,36,5,125,1.341
3,15,36,5,125,0.2
4,15,36,5,125,0.219
5,15,36,5,125,0.346
6,15,36,5,125,0.466
7,15,36,5,125,0.6
8,15,36,5,125,0.741
9,15,36,5,125,0.882
10,15,36,5,125,1.042
11,15,36,5,125,1.209
12,15,36,5,125,1.384
3,16,36,5,125,0.2
4,16,36,5,125,0.227
5,16,36,5,125,0.362
6,16,36,5,125,0.481
7,16,36,5,125,0.618
8,16,36,5,125,0.748
9,16,36,5,125,0.904
10,16,36,5,125,1.079
11,16,36,5,125,1.253
12,16,36,5,125,1.434
3,17,36,5,125,0.2
4,17,36,5,125,0.236
5,17,36,5,125,0.366
6,17,36,5,125,0.498
7,17,36,5,125,0.635
8,17,36,5,125,0.782
9,17,36,5,125,0.935
10,17,36,5,125,1.115
11,17,36,5,125,1.294
12,17,36,5,125,1.483
3,18,36,5,125,0.2
4,18,36,5,125,0.245
5,18,36,5,125,0.38
6,18,36,5,125,0.51
7,18,36,5,125,0.652
8,18,36,5,125,0.79
9,18,36,5,125,0.966
10,18,36,5,125,1.149
11,18,36,5,125,1.332
12,18,36,5,125,1.513
3,19,36,5,125,0.2
4,19,36,5,125,0.253
5,19,36,5,125,0.393
6,19,36,5,125,0.527
7,19,36,5,125,0.663
8,19,36,5,125,0.826
9,19,36,5,125,1.001
10,19,36,5,125,1.181
11,19,36,5,125,1.364
12,19,36,5,125,1.554
3,20,36,5,125,0.2
4,20,36,5,125,0.262
5,20,36,5,125,0.398
6,20,36,5,125,0.539
7,20,36,5,125,0.691
8,20,36,5,125,0.833
9,20,36,5,125,1.026
10,20,36,5,125,1.215
11,20,36,5,125,1.407
12,20,36,5,125,1.592
3,14,37,5,125,0.2
4,14,37,5,125,0.202
5,14,37,5,125,0.328
6,14,37,5,125,0.442
7,14,37,5,125,0.568
8,14,37,5,125,0.688
9,14,37,5,125,0.84
10,14,37,5,125,0.989
11,14,37,5,125,1.144
12,14,37,5,125,1.306
3,15,37,5,125,0.2
