L [m],Gamma soil kN/m3],phi soil [degree],Surcharge [kN/m],Concrete cost,Pile Diameter (X1) [m]
7,14,27,20,100,0.854
8,14,27,20,100,1.046
9,14,27,20,100,1.239
10,14,27,20,100,1.425
11,14,27,20,100,1.627
3,15,27,20,100,0.242
4,15,27,20,100,0.394
5,15,27,20,100,0.55
6,15,27,20,100,0.711
7,15,27,20,100,0.884
8,15,27,20,100,1.077
9,15,27,20,100,1.277
10,15,27,20,100,1.482
11,15,27,20,100,1.678
3,16,27,20,100,0.248
4,16,27,20,100,0.407
5,16,27,20,100,0.564
6,16,27,20,100,0.726
7,16,27,20,100,0.896
8,16,27,20,100,1.106
9,16,27,20,100,1.308
10,16,27,20,100,1.513
11,16,27,20,100,1.73
3,17,27,20,100,0.254
4,17,27,20,100,0.418
5,17,27,20,100,0.568
6,17,27,20,100,0.743
7,17,27,20,100,0.937
8,17,27,20,100,1.129
9,17,27,20,100,1.347
10,17,27,20,100,1.567
3,18,27,20,100,0.26
4,18,27,20,100,0.419
5,18,27,20,100,0.585
6,18,27,20,100,0.75
7,18,27,20,100,0.955
8,18,27,20,100,1.152
9,18,27,20,100,1.374
10,18,27,20,100,1.603
3,19,27,20,100,0.266
4,19,27,20,100,0.431
5,19,27,20,100,0.597
6,19,27,20,100,0.777
7,19,27,20,100,0.972
8,19,27,20,100,1.18
9,19,27,20,100,1.407
10,19,27,20,100,1.648
3,20,27,20,100,0.273
4,20,27,20,100,0.438
5,20,27,20,100,0.61
6,20,27,20,100,0.8
7,20,27,20,100,0.997
8,20,27,20,100,1.214
9,20,27,20,100,1.425
10,20,27,20,100,1.675
3,14,28,20,100,0.229
4,14,28,20,100,0.38
5,14,28,20,100,0.525
6,14,28,20,100,0.674
7,14,28,20,100,0.847
8,14,28,20,100,1.019
9,14,28,20,100,1.212
10,14,28,20,100,1.408
11,14,28,20,100,1.603
3,15,28,20,100,0.234
4,15,28,20,100,0.391
5,15,28,20,100,0.536
6,15,28,20,100,0.685
7,15,28,20,100,0.857
8,15,28,20,100,1.053
9,15,28,20,100,1.248
10,15,28,20,100,1.441
11,15,28,20,100,1.65
3,16,28,20,100,0.239
4,16,28,20,100,0.391
5,16,28,20,100,0.549
6,16,28,20,100,0.712
7,16,28,20,100,0.887
8,16,28,20,100,1.082
9,16,28,20,100,1.274
10,16,28,20,100,1.493
11,16,28,20,100,1.706
3,17,28,20,100,0.245
4,17,28,20,100,0.403
5,17,28,20,100,0.563
6,17,28,20,100,0.725
7,17,28,20,100,0.898
8,17,28,20,100,1.104
9,17,28,20,100,1.314
10,17,28,20,100,1.52
3,18,28,20,100,0.252
4,18,28,20,100,0.415
5,18,28,20,100,0.575
6,18,28,20,100,0.741
7,18,28,20,100,0.931
8,18,28,20,100,1.131
9,18,28,20,100,1.342
10,18,28,20,100,1.551
3,19,28,20,100,0.257
4,19,28,20,100,0.415
5,19,28,20,100,0.582
6,19,28,20,100,0.747
7,19,28,20,100,0.954
8,19,28,20,100,1.152
9,19,28,20,100,1.376
10,19,28,20,100,1.579
3,20,28,20,100,0.263
4,20,28,20,100,0.427
5,20,28,20,100,0.597
6,20,28,20,100,0.773
7,20,28,20,100,0.971
8,20,28,20,100,1.178
9,20,28,20,100,1.406
10,20,28,20,100,1.646
3,14,29,20,100,0.221
4,14,29,20,100,0.366
5,14,29,20,100,0.509
6,14,29,20,100,0.663
7,14,29,20,100,0.82
8,14,29,20,100,1.001
9,14,29,20,100,1.187
10,14,29,20,100,1.377
11,14,29,20,100,1.571
3,15,29,20,100,0.227
4,15,29,20,100,0.377
5,15,29,20,100,0.524
6,15,29,20,100,0.675
7,15,29,20,100,0.851
8,15,29,20,100,1.025
9,15,29,20,100,1.219
10,15,29,20,100,1.422
11,15,29,20,100,1.62
3,16,29,20,100,0.233
4,16,29,20,100,0.39
5,16,29,20,100,0.534
6,16,29,20,100,0.691
7,16,29,20,100,0.86
8,16,29,20,100,1.058
9,16,29,20,100,1.252
10,16,29,20,100,1.451
11,16,29,20,100,1.668
3,17,29,20,100,0.237
4,17,29,20,100,0.39
5,17,29,20,100,0.548
6,17,29,20,100,0.711
7,17,29,20,100,0.888
8,17,29,20,100,1.073
9,17,29,20,100,1.279
10,17,29,20,100,1.483
11,17,29,20,100,1.725
3,18,29,20,100,0.242
4,18,29,20,100,0.401
5,18,29,20,100,0.56
6,18,29,20,100,0.723
7,18,29,20,100,0.897
8,18,29,20,100,1.106
9,18,29,20,100,1.318
10,18,29,20,100,1.526
3,19,29,20,100,0.248
4,19,29,20,100,0.411
5,19,29,20,100,0.572
6,19,29,20,100,0.748
7,19,29,20,100,0.93
8,19,29,20,100,1.131
9,19,29,20,100,1.343
10,19,29,20,100,1.556
3,20,29,20,100,0.255
4,20,29,20,100,0.412
5,20,29,20,100,0.578
6,20,29,20,100,0.744
7,20,29,20,100,0.951
8,20,29,20,100,1.161
9,20,29,20,100,1.374
10,20,29,20,100,1.609
3,14,30,20,100,0.215
4,14,30,20,100,0.365
5,14,30,20,100,0.501
6,14,30,20,100,0.643
7,14,30,20,100,0.789
8,14,30,20,100,0.973
9,14,30,20,100,1.159
10,14,30,20,100,1.344
11,14,30,20,100,1.545
12,14,30,20,100,1.736
3,15,30,20,100,0.22
4,15,30,20,100,0.364
5,15,30,20,100,0.509
6,15,30,20,100,0.664
7,15,30,20,100,0.824
8,15,30,20,100,1.007
9,15,30,20,100,1.186
10,15,30,20,100,1.384
11,15,30,20,100,1.591
3,16,30,20,100,0.225
4,16,30,20,100,0.376
5,16,30,20,100,0.523
6,16,30,20,100,0.675
7,16,30,20,100,0.849
8,16,30,20,100,1.029
9,16,30,20,100,1.226
10,16,30,20,100,1.425
11,16,30,20,100,1.628
3,17,30,20,100,0.23
4,17,30,20,100,0.387
5,17,30,20,100,0.533
6,17,30,20,100,0.685
7,17,30,20,100,0.861
8,17,30,20,100,1.053
9,17,30,20,100,1.257
10,17,30,20,100,1.459
11,17,30,20,100,1.679
3,18,30,20,100,0.235
4,18,30,20,100,0.386
5,18,30,20,100,0.545
6,18,30,20,100,0.71
7,18,30,20,100,0.888
8,18,30,20,100,1.074
9,18,30,20,100,1.282
10,18,30,20,100,1.488
11,18,30,20,100,1.721
3,19,30,20,100,0.24
4,19,30,20,100,0.397
5,19,30,20,100,0.56
6,19,30,20,100,0.721
7,19,30,20,100,0.895
8,19,30,20,100,1.105
9,19,30,20,100,1.319
10,19,30,20,100,1.529
11,19,30,20,100,1.761
3,20,30,20,100,0.245
4,20,30,20,100,0.409
5,20,30,20,100,0.569
6,20,30,20,100,0.745
7,20,30,20,100,0.927
8,20,30,20,100,1.128
9,20,30,20,100,1.342
10,20,30,20,100,1.555
3,14,31,20,100,0.209
4,14,31,20,100,0.353
5,14,31,20,100,0.487
6,14,31,20,100,0.629
7,14,31,20,100,0.792
8,14,31,20,100,0.954
9,14,31,20,100,1.127
10,14,31,20,100,1.319
11,14,31,20,100,1.507
12,14,31,20,100,1.706
3,15,31,20,100,0.213
4,15,31,20,100,0.364
5,15,31,20,100,0.5
6,15,31,20,100,0.644
7,15,31,20,100,0.793
8,15,31,20,100,0.978
9,15,31,20,100,1.157
10,15,31,20,100,1.356
11,15,31,20,100,1.548
12,15,31,20,100,1.764
3,16,31,20,100,0.218
4,16,31,20,100,0.363
5,16,31,20,100,0.508
6,16,31,20,100,0.664
7,16,31,20,100,0.825
8,16,31,20,100,1.001
9,16,31,20,100,1.192
10,16,31,20,100,1.393
11,16,31,20,100,1.6
3,17,31,20,100,0.222
4,17,31,20,100,0.373
5,17,31,20,100,0.521
6,17,31,20,100,0.675
7,17,31,20,100,0.85
8,17,31,20,100,1.032
9,17,31,20,100,1.22
10,17,31,20,100,1.431
11,17,31,20,100,1.636
3,18,31,20,100,0.227
4,18,31,20,100,0.384
5,18,31,20,100,0.53
6,18,31,20,100,0.683
7,18,31,20,100,0.86
8,18,31,20,100,1.061
9,18,31,20,100,1.259
10,18,31,20,100,1.463
11,18,31,20,100,1.678
3,19,31,20,100,0.234
4,19,31,20,100,0.393
5,19,31,20,100,0.542
6,19,31,20,100,0.706
7,19,31,20,100,0.886
8,19,31,20,100,1.073
9,19,31,20,100,1.282
10,19,31,20,100,1.49
11,19,31,20,100,1.719
3,20,31,20,100,0.237
4,20,31,20,100,0.393
5,20,31,20,100,0.556
6,20,31,20,100,0.717
7,20,31,20,100,0.893
8,20,31,20,100,1.108
9,20,31,20,100,1.316
10,20,31,20,100,1.53
11,20,31,20,100,1.785
3,14,32,20,100,0.202
4,14,32,20,100,0.34
5,14,32,20,100,0.476
6,14,32,20,100,0.617
7,14,32,20,100,0.759
8,14,32,20,100,0.93
9,14,32,20,100,1.106
10,14,32,20,100,1.283
11,14,32,20,100,1.473
12,14,32,20,100,1.665
3,15,32,20,100,0.206
4,15,32,20,100,0.351
5,15,32,20,100,0.486
6,15,32,20,100,0.629
7,15,32,20,100,0.793
8,15,32,20,100,0.959
9,15,32,20,100,1.135
10,15,32,20,100,1.326
11,15,32,20,100,1.518
12,15,32,20,100,1.716
3,16,32,20,100,0.211
4,16,32,20,100,0.361
5,16,32,20,100,0.499
6,16,32,20,100,0.644
7,16,32,20,100,0.794
8,16,32,20,100,0.985
9,16,32,20,100,1.163
10,16,32,20,100,1.357
11,16,32,20,100,1.562
12,16,32,20,100,1.766
3,17,32,20,100,0.215
4,17,32,20,100,0.36
5,17,32,20,100,0.505
6,17,32,20,100,0.663
7,17,32,20,100,0.826
8,17,32,20,100,1.002
9,17,32,20,100,1.197
10,17,32,20,100,1.397
11,17,32,20,100,1.602
3,18,32,20,100,0.22
4,18,32,20,100,0.37
5,18,32,20,100,0.522
6,18,32,20,100,0.672
7,18,32,20,100,0.852
8,18,32,20,100,1.032
9,18,32,20,100,1.222
10,18,32,20,100,1.428
11,18,32,20,100,1.648
3,19,32,20,100,0.224
4,19,32,20,100,0.381
5,19,32,20,100,0.527
6,19,32,20,100,0.695
7,19,32,20,100,0.857
8,19,32,20,100,1.06
9,19,32,20,100,1.258
10,19,32,20,100,1.463
11,19,32,20,100,1.682
3,20,32,20,100,0.229
4,20,32,20,100,0.391
5,20,32,20,100,0.538
6,20,32,20,100,0.702
7,20,32,20,100,0.882
8,20,32,20,100,1.082
9,20,32,20,100,1.28
10,20,32,20,100,1.489
11,20,32,20,100,1.716
3,14,33,20,100,0.2
4,14,33,20,100,0.337
5,14,33,20,100,0.463
6,14,33,20,100,0.603
7,14,33,20,100,0.749
8,14,33,20,100,0.894
9,14,33,20,100,1.079
10,14,33,20,100,1.259
11,14,33,20,100,1.423
12,14,33,20,100,1.629
3,15,33,20,100,0.2
4,15,33,20,100,0.338
5,15,33,20,100,0.475
6,15,33,20,100,0.618
7,15,33,20,100,0.762
8,15,33,20,100,0.934
9,15,33,20,100,1.107
10,15,33,20,100,1.293
11,15,33,20,100,1.481
12,15,33,20,100,1.681
3,16,33,20,100,0.204
4,16,33,20,100,0.348
5,16,33,20,100,0.484
6,16,33,20,100,0.629
7,16,33,20,100,0.794
8,16,33,20,100,0.943
9,16,33,20,100,1.14
10,16,33,20,100,1.324
11,16,33,20,100,1.527
12,16,33,20,100,1.739
3,17,33,20,100,0.208
4,17,33,20,100,0.358
5,17,33,20,100,0.497
6,17,33,20,100,0.642
7,17,33,20,100,0.808
8,17,33,20,100,0.986
9,17,33,20,100,1.166
10,17,33,20,100,1.362
11,17,33,20,100,1.55
12,17,33,20,100,1.787
3,18,33,20,100,0.213
4,18,33,20,100,0.368
5,18,33,20,100,0.503
6,18,33,20,100,0.66
7,18,33,20,100,0.824
8,18,33,20,100,1.002
9,18,33,20,100,1.197
10,18,33,20,100,1.399
11,18,33,20,100,1.606
3,19,33,20,100,0.217
4,19,33,20,100,0.367
5,19,33,20,100,0.518
6,19,33,20,100,0.669
7,19,33,20,100,0.85
8,19,33,20,100,1.03
9,19,33,20,100,1.221
10,19,33,20,100,1.428
11,19,33,20,100,1.645
3,20,33,20,100,0.211
4,20,33,20,100,0.377
5,20,33,20,100,0.53
6,20,33,20,100,0.693
7,20,33,20,100,0.853
8,20,33,20,100,1.056
9,20,33,20,100,1.255
10,20,33,20,100,1.462
11,20,33,20,100,1.685
3,14,34,20,100,0.2
4,14,34,20,100,0.327
5,14,34,20,100,0.45
6,14,34,20,100,0.587
7,14,34,20,100,0.731
8,14,34,20,100,0.891
9,14,34,20,100,1.054
10,14,34,20,100,1.221
11,14,34,20,100,1.402
12,14,34,20,100,1.597
3,15,34,20,100,0.2
4,15,34,20,100,0.336
5,15,34,20,100,0.457
6,15,34,20,100,0.603
7,15,34,20,100,0.751
8,15,34,20,100,0.898
9,15,34,20,100,1.074
10,15,34,20,100,1.265
11,15,34,20,100,1.436
12,15,34,20,100,1.644
3,16,34,20,100,0.2
4,16,34,20,100,0.336
5,16,34,20,100,0.473
6,16,34,20,100,0.619
7,16,34,20,100,0.762
8,16,34,20,100,0.936
9,16,34,20,100,1.112
10,16,34,20,100,1.293
11,16,34,20,100,1.489
12,16,34,20,100,1.688
3,17,34,20,100,0.202
4,17,34,20,100,0.345
5,17,34,20,100,0.482
6,17,34,20,100,0.628
7,17,34,20,100,0.793
8,17,34,20,100,0.959
9,17,34,20,100,1.137
10,17,34,20,100,1.328
11,17,34,20,100,1.518
12,17,34,20,100,1.736
3,18,34,20,100,0.206
4,18,34,20,100,0.355
5,18,34,20,100,0.493
6,18,34,20,100,0.64
7,18,34,20,100,0.791
8,18,34,20,100,0.986
9,18,34,20,100,1.166
10,18,34,20,100,1.364
11,18,34,20,100,1.551
3,19,34,20,100,0.2
4,19,34,20,100,0.365
5,19,34,20,100,0.506
6,19,34,20,100,0.662
7,19,34,20,100,0.821
8,19,34,20,100,1.009
9,19,34,20,100,1.195
10,19,34,20,100,1.399
11,19,34,20,100,1.608
3,20,34,20,100,0.215
4,20,34,20,100,0.363
5,20,34,20,100,0.514
6,20,34,20,100,0.664
7,20,34,20,100,0.848
8,20,34,20,100,1.026
9,20,34,20,100,1.217
10,20,34,20,100,1.426
11,20,34,20,100,1.643
3,14,35,20,100,0.2
4,14,35,20,100,0.316
5,14,35,20,100,0.439
6,14,35,20,100,0.575
7,14,35,20,100,0.715
8,14,35,20,100,0.855
9,14,35,20,100,1.024
10,14,35,20,100,1.195
11,14,35,20,100,1.367
12,14,35,20,100,1.553
3,15,35,20,100,0.2
4,15,35,20,100,0.325
5,15,35,20,100,0.449
6,15,35,20,100,0.587
7,15,35,20,100,0.732
8,15,35,20,100,0.887
9,15,35,20,100,1.06
10,15,35,20,100,1.23
11,15,35,20,100,1.413
12,15,35,20,100,1.604
3,16,35,20,100,0.2
4,16,35,20,100,0.333
5,16,35,20,100,0.464
6,16,35,20,100,0.602
7,16,35,20,100,0.751
8,16,35,20,100,0.9
9,16,35,20,100,1.078
10,16,35,20,100,1.265
11,16,35,20,100,1.444
12,16,35,20,100,1.65
3,17,35,20,100,0.2
4,17,35,20,100,0.343
5,17,35,20,100,0.47
6,17,35,20,100,0.617
7,17,35,20,100,0.761
8,17,35,20,100,0.936
9,17,35,20,100,1.114
10,17,35,20,100,1.296
11,17,35,20,100,1.494
12,17,35,20,100,1.697
3,18,35,20,100,0.2
4,18,35,20,100,0.342
5,18,35,20,100,0.484
6,18,35,20,100,0.624
7,18,35,20,100,0.792
8,18,35,20,100,0.957
9,18,35,20,100,1.137
10,18,35,20,100,1.329
11,18,35,20,100,1.522
12,18,35,20,100,1.721
3,19,35,20,100,0.204
4,19,35,20,100,0.352
5,19,35,20,100,0.49
6,19,35,20,100,0.645
7,19,35,20,100,0.788
8,19,35,20,100,0.983
9,19,35,20,100,1.164
10,19,35,20,100,1.364
11,19,35,20,100,1.551
3,20,35,20,100,0.207
4,20,35,20,100,0.361
5,20,35,20,100,0.504
6,20,35,20,100,0.657
7,20,35,20,100,0.816
8,20,35,20,100,1.006
9,20,35,20,100,1.191
10,20,35,20,100,1.395
11,20,35,20,100,1.605
3,14,36,20,100,0.2
4,14,36,20,100,0.306
5,14,36,20,100,0.428
6,14,36,20,100,0.559
7,14,36,20,100,0.692
8,14,36,20,100,0.846
9,14,36,20,100,1.004
10,14,36,20,100,1.164
11,14,36,20,100,1.341
12,14,36,20,100,1.518
3,15,36,20,100,0.2
4,15,36,20,100,0.314
5,15,36,20,100,0.441
6,15,36,20,100,0.574
7,15,36,20,100,0.716
8,15,36,20,100,0.859
9,15,36,20,100,1.029
10,15,36,20,100,1.193
11,15,36,20,100,1.378
12,15,36,20,100,1.557
3,16,36,20,100,0.2
4,16,36,20,100,0.322
5,16,36,20,100,0.452
6,16,36,20,100,0.585
7,16,36,20,100,0.732
8,16,36,20,100,0.891
9,16,36,20,100,1.046
10,16,36,20,100,1.235
11,16,36,20,100,1.421
12,16,36,20,100,1.588
3,17,36,20,100,0.2
4,17,36,20,100,0.33
5,17,36,20,100,0.461
6,17,36,20,100,0.6
7,17,36,20,100,0.75
8,17,36,20,100,0.9
9,17,36,20,100,1.079
10,17,36,20,100,1.267
11,17,36,20,100,1.449
12,17,36,20,100,1.629
3,18,36,20,100,0.2
4,18,36,20,100,0.339
5,18,36,20,100,0.471
6,18,36,20,100,0.614
7,18,36,20,100,0.771
8,18,36,20,100,0.935
9,18,36,20,100,1.113
10,18,36,20,100,1.297
11,18,36,20,100,1.48
12,18,36,20,100,1.671
3,19,36,20,100,0.2
4,19,36,20,100,0.338
5,19,36,20,100,0.48
6,19,36,20,100,0.62
7,19,36,20,100,0.79
8,19,36,20,100,0.959
9,19,36,20,100,1.139
10,19,36,20,100,1.328
11,19,36,20,100,1.52
12,19,36,20,100,1.741
3,20,36,20,100,0.201
4,20,36,20,100,0.347
5,20,36,20,100,0.489
6,20,36,20,100,0.64
7,20,36,20,100,0.783
8,20,36,20,100,0.975
9,20,36,20,100,1.16
10,20,36,20,100,1.359
11,20,36,20,100,1.569
12,20,36,20,100,1.783
3,14,37,20,100,0.2
4,14,37,20,100,0.296
5,14,37,20,100,0.413
6,14,37,20,100,0.544
7,14,37,20,100,0.675
8,14,37,20,100,0.817
9,14,37,20,100,0.974
10,14,37,20,100,1.139
11,14,37,20,100,1.304
12,14,37,20,100,1.479
3,15,37,20,100,0.2
4,15,37,20,100,0.304
5,15,37,20,100,0.427
6,15,37,20,100,0.559
7,15,37,20,100,0.693
8,15,37,20,100,0.849
9,15,37,20,100,1.008
10,15,37,20,100,1.171
11,15,37,20,100,1.342
12,15,37,20,100,1.516
3,16,37,20,100,0.2
4,16,37,20,100,0.313
5,16,37,20,100,0.438
6,16,37,20,100,0.573
7,16,37,20,100,0.715
8,16,37,20,100,0.859
9,16,37,20,100,1.031
10,16,37,20,100,1.199
11,16,37,20,100,1.385
12,16,37,20,100,1.549
3,17,37,20,100,0.2
4,17,37,20,100,0.319
5,17,37,20,100,0.449
6,17,37,20,100,0.583
7,17,37,20,100,0.73
8,17,37,20,100,0.888
9,17,37,20,100,1.047
10,17,37,20,100,1.237
11,17,37,20,100,1.418
12,17,37,20,100,1.595
3,18,37,20,100,0.2
4,18,37,20,100,0.327
5,18,37,20,100,0.457
6,18,37,20,100,0.599
7,18,37,20,100,0.747
8,18,37,20,100,0.897
9,18,37,20,100,1.078
10,18,37,20,100,1.267
11,18,37,20,100,1.45
12,18,37,20,100,1.652
3,19,37,20,100,0.2
4,19,37,20,100,0.335
5,19,37,20,100,0.467
6,19,37,20,100,0.61
7,19,37,20,100,0.755
8,19,37,20,100,0.931
9,19,37,20,100,1.11
10,19,37,20,100,1.295
11,19,37,20,100,1.496
12,19,37,20,100,1.676
3,20,37,20,100,0.2
4,20,37,20,100,0.334
5,20,37,20,100,0.477
6,20,37,20,100,0.615
7,20,37,20,100,0.781
8,20,37,20,100,0.953
9,20,37,20,100,1.135
10,20,37,20,100,1.323
11,20,37,20,100,1.516
12,20,37,20,100,1.709
3,14,38,20,100,0.2
4,14,38,20,100,0.286
5,14,38,20,100,0.409
6,14,38,20,100,0.529
7,14,38,20,100,0.663
8,14,38,20,100,0.799
9,14,38,20,100,0.952
10,14,38,20,100,1.109
11,14,38,20,100,1.276
12,14,38,20,100,1.433
3,15,38,20,100,0.2
4,15,38,20,100,0.295
5,15,38,20,100,0.421
6,15,38,20,100,0.543
7,15,38,20,100,0.676
8,15,38,20,100,0.819
9,15,38,20,100,0.978
10,15,38,20,100,1.141
11,15,38,20,100,1.313
12,15,38,20,100,1.492
3,16,38,20,100,0.2
4,16,38,20,100,0.302
5,16,38,20,100,0.424
6,16,38,20,100,0.56
7,16,38,20,100,0.692
8,16,38,20,100,0.849
9,16,38,20,100,1
10,16,38,20,100,1.175
11,16,38,20,100,1.348
12,16,38,20,100,1.524
3,17,38,20,100,0.2
4,17,38,20,100,0.309
5,17,38,20,100,0.435
6,17,38,20,100,0.571
7,17,38,20,100,0.713
8,17,38,20,100,0.857
9,17,38,20,100,1.032
10,17,38,20,100,1.199
11,17,38,20,100,1.384
12,17,38,20,100,1.561
3,18,38,20,100,0.2
4,18,38,20,100,0.316
5,18,38,20,100,0.445
6,18,38,20,100,0.58
7,18,38,20,100,0.727
8,18,38,20,100,0.892
9,18,38,20,100,1.055
10,18,38,20,100,1.236
11,18,38,20,100,1.42
12,18,38,20,100,1.6
3,19,38,20,100,0.2
4,19,38,20,100,0.324
5,19,38,20,100,0.453
6,19,38,20,100,0.595
7,19,38,20,100,0.742
8,19,38,20,100,0.894
9,19,38,20,100,1.075
10,19,38,20,100,1.264
11,19,38,20,100,1.448
12,19,38,20,100,1.63
3,20,38,20,100,0.2
4,20,38,20,100,0.331
5,20,38,20,100,0.458
6,20,38,20,100,0.606
7,20,38,20,100,0.749
8,20,38,20,100,0.927
9,20,38,20,100,1.105
10,20,38,20,100,1.297
11,20,38,20,100,1.492
12,20,38,20,100,1.668
3,14,27,0,125,0.2
4,14,27,0,125,0.232
5,14,27,0,125,0.371
6,14,27,0,125,0.512
7,14,27,0,125,0.65
8,14,27,0,125,0.823
9,14,27,0,125,1.006
10,14,27,0,125,1.187
11,14,27,0,125,1.385
12,14,27,0,125,1.591
3,15,27,0,125,0.2
4,15,27,0,125,0.244
5,15,27,0,125,0.393
6,15,27,0,125,0.533
7,15,27,0,125,0.693
8,15,27,0,125,0.847
9,15,27,0,125,1.024
10,15,27,0,125,1.235
11,15,27,0,125,1.426
12,15,27,0,125,1.632
3,16,27,0,125,0.2
4,16,27,0,125,0.257
5,16,27,0,125,0.405
6,16,27,0,125,0.558
7,16,27,0,125,0.72
8,16,27,0,125,0.895
9,16,27,0,125,1.077
10,16,27,0,125,1.267
11,16,27,0,125,1.485
12,16,27,0,125,1.68
3,17,27,0,125,0.2
4,17,27,0,125,0.271
5,17,27,0,125,0.417
6,17,27,0,125,0.57
7,17,27,0,125,0.739
8,17,27,0,125,0.922
9,17,27,0,125,1.114
10,17,27,0,125,1.329
11,17,27,0,125,1.544
3,18,27,0,125,0.2
4,18,27,0,125,0.284
5,18,27,0,125,0.438
6,18,27,0,125,0.597
7,18,27,0,125,0.761
8,18,27,0,125,0.944
9,18,27,0,125,1.154
10,18,27,0,125,1.371
11,18,27,0,125,1.599
3,19,27,0,125,0.2
4,19,27,0,125,0.298
5,19,27,0,125,0.451
6,19,27,0,125,0.618
7,19,27,0,125,0.799
8,19,27,0,125,0.994
9,19,27,0,125,1.199
10,19,27,0,125,1.409
11,19,27,0,125,1.628
3,20,27,0,125,0.2
4,20,27,0,125,0.311
5,20,27,0,125,0.464
6,20,27,0,125,0.633
7,20,27,0,125,0.81
8,20,27,0,125,1.012
9,20,27,0,125,1.236
10,20,27,0,125,1.459
11,20,27,0,125,1.688
3,14,28,0,125,0.2
4,14,28,0,125,0.224
5,14,28,0,125,0.369
6,14,28,0,125,0.503
7,14,28,0,125,0.645
8,14,28,0,125,0.792
9,14,28,0,125,0.977
10,14,28,0,125,1.157
11,14,28,0,125,1.357
12,14,28,0,125,1.553
3,15,28,0,125,0.2
4,15,28,0,125,0.238
5,15,28,0,125,0.38
6,15,28,0,125,0.514
7,15,28,0,125,0.669
8,15,28,0,125,0.844
9,15,28,0,125,1.013
10,15,28,0,125,1.21
11,15,28,0,125,1.408
12,15,28,0,125,1.607
3,16,28,0,125,0.2
4,16,28,0,125,0.249
5,16,28,0,125,0.392
6,16,28,0,125,0.54
7,16,28,0,125,0.694
8,16,28,0,125,0.868
9,16,28,0,125,1.049
10,16,28,0,125,1.26
11,16,28,0,125,1.462
12,16,28,0,125,1.676
3,17,28,0,125,0.2
4,17,28,0,125,0.262
5,17,28,0,125,0.413
6,17,28,0,125,0.565
7,17,28,0,125,0.722
8,17,28,0,125,0.888
9,17,28,0,125,1.095
10,17,28,0,125,1.301
11,17,28,0,125,1.516
12,17,28,0,125,1.729
3,18,28,0,125,0.2
4,18,28,0,125,0.274
5,18,28,0,125,0.423
6,18,28,0,125,0.579
7,18,28,0,125,0.751
8,18,28,0,125,0.925
9,18,28,0,125,1.134
10,18,28,0,125,1.341
11,18,28,0,125,1.567
3,19,28,0,125,0.2
4,19,28,0,125,0.287
5,19,28,0,125,0.44
6,19,28,0,125,0.603
7,19,28,0,125,0.771
8,19,28,0,125,0.956
9,19,28,0,125,1.171
10,19,28,0,125,1.386
11,19,28,0,125,1.601
3,20,28,0,125,0.2
4,20,28,0,125,0.301
5,20,28,0,125,0.456
6,20,28,0,125,0.61
7,20,28,0,125,0.779
8,20,28,0,125,0.996
9,20,28,0,125,1.203
10,20,28,0,125,1.427
11,20,28,0,125,1.645
3,14,29,0,125,0.2
4,14,29,0,125,0.217
5,14,29,0,125,0.357
6,14,29,0,125,0.489
7,14,29,0,125,0.631
8,14,29,0,125,0.793
9,14,29,0,125,0.941
10,14,29,0,125,1.136
11,14,29,0,125,1.319
12,14,29,0,125,1.523
3,15,29,0,125,0.2
4,15,29,0,125,0.23
5,15,29,0,125,0.367
6,15,29,0,125,0.507
7,15,29,0,125,0.644
8,15,29,0,125,0.814
9,15,29,0,125,0.996
10,15,29,0,125,1.173
11,15,29,0,125,1.376
12,15,29,0,125,1.577
3,16,29,0,125,0.2
4,16,29,0,125,0.241
5,16,29,0,125,0.389
6,16,29,0,125,0.526
7,16,29,0,125,0.684
8,16,29,0,125,0.835
9,16,29,0,125,1.037
10,16,29,0,125,1.225
11,16,29,0,125,1.428
12,16,29,0,125,1.64
3,17,29,0,125,0.2
4,17,29,0,125,0.253
5,17,29,0,125,0.398
6,17,29,0,125,0.551
7,17,29,0,125,0.708
8,17,29,0,125,0.879
9,17,29,0,125,1.071
10,17,29,0,125,1.271
11,17,29,0,125,1.484
12,17,29,0,125,1.68
3,18,29,0,125,0.2
4,18,29,0,125,0.265
5,18,29,0,125,0.419
6,18,29,0,125,0.559
7,18,29,0,125,0.734
8,18,29,0,125,0.904
9,18,29,0,125,1.108
10,18,29,0,125,1.316
11,18,29,0,125,1.521
12,18,29,0,125,1.752
3,19,29,0,125,0.2
4,19,29,0,125,0.278
5,19,29,0,125,0.429
6,19,29,0,125,0.587
7,19,29,0,125,0.761
8,19,29,0,125,0.939
9,19,29,0,125,1.144
10,19,29,0,125,1.358
11,19,29,0,125,1.559
3,20,29,0,125,0.2
4,20,29,0,125,0.29
5,20,29,0,125,0.445
6,20,29,0,125,0.608
7,20,29,0,125,0.781
8,20,29,0,125,0.967
9,20,29,0,125,1.178
10,20,29,0,125,1.399
11,20,29,0,125,1.609
3,14,30,0,125,0.2
4,14,30,0,125,0.2
5,14,30,0,125,0.347
6,14,30,0,125,0.479
7,14,30,0,125,0.62
8,14,30,0,125,0.763
9,14,30,0,125,0.924
10,14,30,0,125,1.11
11,14,30,0,125,1.291
12,14,30,0,125,1.489
3,15,30,0,125,0.2
4,15,30,0,125,0.222
5,15,30,0,125,0.366
6,15,30,0,125,0.499
7,15,30,0,125,0.639
